class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
N,0.451009631,0.742053032,-3.08E-07,0,0.51445806,0.703546345,-0.031289522,0,0.549497128,0.603879988,-0.04496821,0,0.526769698,0.51962465,-0.057748634,0,0.49856025,0.454769194,-0.063259162,0,0.537701368,0.502516985,-0.013975439,0,0.585921228,0.501520157,-0.070484363,0,0.578401744,0.581289291,-0.101675734,0,0.564348578,0.641115844,-0.111860074,0,0.495116621,0.477924943,-0.017114755,0,0.550526202,0.46307689,-0.077200472,0,0.544153988,0.55094856,-0.092402548,0,0.536559939,0.618593276,-0.083726719,0,0.451539934,0.478764504,-0.028754842,0,0.489289224,0.537342846,-0.082795568,0,0.48699218,0.635549843,-0.078826614,0,0.484767616,0.686084509,-0.056809876,0,0.4088265,0.496308059,-0.043939523,0,0.439360321,0.555743873,-0.069134392,0,0.443271667,0.609829843,-0.062762327,0,0.442952961,0.622095942,-0.048085906,0
N,0.451717049,0.74172616,-3.48E-07,0,0.512800872,0.703375578,-0.030012662,0,0.546313524,0.603587329,-0.043202717,0,0.52138871,0.521368146,-0.055678096,0,0.490925074,0.45786038,-0.060986642,0,0.538708508,0.498184472,-0.011138656,0,0.583218098,0.504308522,-0.066436946,0,0.572762012,0.584390998,-0.097247384,0,0.558170915,0.643444061,-0.107324854,0,0.495588571,0.474387914,-0.014698956,0,0.547368646,0.467573076,-0.072881654,0,0.537721932,0.556013823,-0.087125003,0,0.52937001,0.622671545,-0.078133531,0,0.451608598,0.476375282,-0.026788734,0,0.48472625,0.537068307,-0.078804642,0,0.48304981,0.635038257,-0.074183919,0,0.483241946,0.685825229,-0.052378528,0,0.408563763,0.495838821,-0.042435635,0,0.43467021,0.555213988,-0.065979548,0,0.43934533,0.608992457,-0.059129082,0,0.441360623,0.620779395,-0.044465974,0
N,0.45362553,0.746859074,-4.04E-07,0,0.507842422,0.705209255,-0.030292204,0,0.53145659,0.607088923,-0.042702645,0,0.499064654,0.526878059,-0.053014975,0,0.465768039,0.467269659,-0.056465659,0,0.53692472,0.501352787,-0.011354078,0,0.563473642,0.514539719,-0.059999436,0,0.54769963,0.593090892,-0.089154795,0,0.534605682,0.655233204,-0.099769376,0,0.489049494,0.478101134,-0.011835328,0,0.517046332,0.48705703,-0.060125533,0,0.505853295,0.566411614,-0.072363943,0,0.50270617,0.631513,-0.065972604,0,0.441782027,0.48051402,-0.020327292,0,0.459355772,0.540748179,-0.063129142,0,0.462504476,0.631025076,-0.058724016,0,0.469857544,0.686227977,-0.041153233,0,0.398202807,0.499803901,-0.032712843,0,0.413714498,0.561478972,-0.054798689,0,0.421036571,0.618248224,-0.050922483,0,0.428857714,0.639777958,-0.039442271,0
N,0.448013425,0.751018286,-4.01E-07,0,0.505960822,0.701658726,-0.034350928,0,0.525402367,0.586183012,-0.046281226,0,0.489441484,0.497631401,-0.055943735,0,0.460686237,0.428811431,-0.057855595,0,0.527540207,0.511276662,-0.013227928,0,0.553857327,0.480189681,-0.063550137,0,0.5358271,0.558872521,-0.089671969,0,0.522587657,0.621595442,-0.096857548,0,0.48339352,0.49572742,-0.012562822,0,0.508428693,0.437976569,-0.067141443,0,0.498205423,0.514195323,-0.07993225,0,0.494571358,0.584018111,-0.070766188,0,0.438642263,0.496063948,-0.020635854,0,0.450992942,0.505743086,-0.070432231,0,0.458448082,0.602145851,-0.066621132,0,0.464975923,0.662912726,-0.046246007,0,0.397095025,0.507910311,-0.032400947,0,0.415859342,0.528890133,-0.057065785,0,0.419178814,0.586679697,-0.051669542,0,0.418372184,0.610538781,-0.038585097,0
N,0.449909717,0.748106539,-3.84E-07,0,0.507583261,0.696091771,-0.03442312,0,0.524918199,0.582195878,-0.04671976,0,0.488206059,0.494985223,-0.056967635,0,0.4605501,0.425212741,-0.059702579,0,0.527118325,0.504875481,-0.011147122,0,0.554080725,0.477578998,-0.061751984,0,0.538041294,0.554208815,-0.089129232,0,0.525548697,0.617374599,-0.097068697,0,0.483265221,0.490983278,-0.01052192,0,0.50974977,0.43603313,-0.064595386,0,0.499670923,0.50992918,-0.078189209,0,0.495485932,0.579161823,-0.069726348,0,0.438701272,0.49302721,-0.018831914,0,0.453022718,0.505069256,-0.068781212,0,0.460300028,0.599744797,-0.065819442,0,0.466420412,0.660241723,-0.045809526,0,0.396959901,0.506555438,-0.030794462,0,0.4162682,0.526515901,-0.05562469,0,0.420426577,0.583814085,-0.050116286,0,0.419813544,0.607980192,-0.036754929,0
N,0.375312775,0.767305851,-3.66E-07,0,0.415868223,0.6920892,-0.044060402,0,0.412267178,0.58679831,-0.06239371,0,0.370163471,0.499474794,-0.076998152,0,0.335271746,0.429122478,-0.085515425,0,0.44256255,0.528993368,-0.020747647,0,0.433212101,0.477947354,-0.070789099,0,0.411438525,0.548365891,-0.100319035,0,0.406412929,0.604615211,-0.112253174,0,0.397815585,0.525582075,-0.015090216,0,0.392228156,0.441507936,-0.074832313,0,0.375644594,0.522321999,-0.09529458,0,0.376965523,0.594364583,-0.092135474,0,0.353381217,0.535053432,-0.017455956,0,0.336462617,0.505801201,-0.074931286,0,0.344623029,0.595980465,-0.078303404,0,0.361674696,0.657236576,-0.061841637,0,0.311361939,0.553726375,-0.023032244,0,0.301983327,0.545406222,-0.061640359,0,0.318883538,0.603268623,-0.063834943,0,0.340577632,0.634972572,-0.05375395,0
N,0.383124739,0.77016753,-4.46E-07,0,0.42369926,0.704496384,-0.04811807,0,0.417370945,0.602130651,-0.067066774,0,0.365398526,0.521375895,-0.080329038,0,0.327144057,0.46154505,-0.087082259,0,0.443790704,0.535314858,-0.027903162,0,0.428697467,0.495909125,-0.079307109,0,0.408129871,0.569892228,-0.107837051,0,0.406957626,0.635403216,-0.117669359,0,0.395397633,0.531827211,-0.018992849,0,0.383567244,0.472431242,-0.079415135,0,0.368063986,0.556785822,-0.097913548,0,0.375506043,0.630893052,-0.092493124,0,0.350075781,0.542057991,-0.018521665,0,0.330480576,0.532915711,-0.079250135,0,0.338492244,0.620502174,-0.083319046,0,0.36190185,0.679627419,-0.06578134,0,0.309223741,0.561564744,-0.020952689,0,0.293130368,0.548672855,-0.063417576,0,0.307115316,0.609117508,-0.065497018,0,0.330488741,0.647175729,-0.053403322,0
N,0.383355647,0.76555419,-4.90E-07,0,0.419739008,0.708551049,-0.048411153,0,0.412097961,0.608779371,-0.067311518,0,0.362398922,0.535704255,-0.080237843,0,0.325896353,0.474783689,-0.086587712,0,0.43740496,0.516845882,-0.026756402,0,0.41678375,0.50389725,-0.077629581,0,0.399667263,0.583399475,-0.105886139,0,0.400568366,0.651500881,-0.115368217,0,0.389914393,0.515615821,-0.018471135,0,0.371954858,0.490130007,-0.077743918,0,0.361035049,0.579521179,-0.096137643,0,0.371166915,0.653268397,-0.090856589,0,0.346509755,0.534236372,-0.018727366,0,0.322755754,0.547502279,-0.079487823,0,0.333666295,0.639299333,-0.082305789,0,0.359189779,0.696926594,-0.064198636,0,0.308571815,0.563508868,-0.021981066,0,0.284861058,0.567328632,-0.066351458,0,0.300468504,0.628255367,-0.068014376,0,0.326671034,0.661923945,-0.054767974,0
N,0.390462667,0.768351436,-4.23E-07,0,0.434868574,0.707179666,-0.036884047,0,0.433213353,0.594039798,-0.049760979,0,0.386254668,0.518749177,-0.059320442,0,0.349900723,0.458856523,-0.060865413,0,0.437636733,0.512261868,-0.016762961,0,0.453122646,0.485840678,-0.066971846,0,0.443695724,0.567336023,-0.093289115,0,0.438025236,0.629460514,-0.101364665,0,0.389432371,0.504341602,-0.013991579,0,0.39897871,0.47006169,-0.06784071,0,0.398428321,0.548736393,-0.080017872,0,0.406116724,0.611581683,-0.071461514,0,0.344766676,0.517664433,-0.02015654,0,0.349960297,0.553995728,-0.068953916,0,0.371176064,0.639320374,-0.066999234,0,0.390304714,0.687806189,-0.049085528,0,0.305595309,0.543430567,-0.030195454,0,0.312978923,0.582021475,-0.056863092,0,0.333105326,0.634432197,-0.055331122,0,0.349752724,0.652075291,-0.044791099,0
N,0.396715641,0.761268079,-3.68E-07,0,0.447326511,0.692571819,-0.033644695,0,0.445970565,0.581514597,-0.046720259,0,0.401011169,0.506691158,-0.057941824,0,0.362162501,0.449798703,-0.062098604,0,0.444936156,0.505160093,-0.012695374,0,0.466847181,0.478120476,-0.064189702,0,0.46048221,0.55733794,-0.092727959,0,0.455334663,0.617494524,-0.101813614,0,0.399969965,0.500045478,-0.011808191,0,0.416513085,0.456787199,-0.067469761,0,0.416590542,0.535403311,-0.082545348,0,0.423815757,0.602854788,-0.075210422,0,0.357164174,0.51246357,-0.019488266,0,0.368255645,0.539887607,-0.069358088,0,0.387631387,0.627129555,-0.069165468,0,0.40474686,0.682103574,-0.0513895,0,0.318255603,0.536031902,-0.030800229,0,0.330080599,0.570759654,-0.057407793,0,0.348035336,0.625241041,-0.055943456,0,0.362674773,0.648350596,-0.045011457,0
N,0.391165704,0.749179959,-3.01E-07,0,0.443318307,0.680413604,-0.034026351,0,0.448006541,0.570114493,-0.047106598,0,0.410339713,0.483136535,-0.058951188,0,0.37672475,0.418664455,-0.064338624,0,0.459020227,0.522079885,-0.006834664,0,0.475237876,0.46004945,-0.053747643,0,0.461250514,0.526470244,-0.079398237,0,0.452355683,0.583147824,-0.086844943,0,0.416341156,0.516850591,-0.005383625,0,0.427045763,0.425890863,-0.059262153,0,0.418491304,0.498494983,-0.075576574,0,0.420006692,0.56780833,-0.068675019,0,0.371917248,0.523219287,-0.012202806,0,0.374210179,0.498758465,-0.064076848,0,0.383068502,0.586412311,-0.06467846,0,0.393848598,0.645454943,-0.045779213,0,0.328879714,0.535666347,-0.021792,0,0.336369753,0.519686282,-0.050456911,0,0.34825331,0.576834679,-0.045834113,0,0.358905882,0.611034095,-0.031886883,0
N,0.396616668,0.749400377,-2.57E-07,0,0.453442156,0.678426504,-0.030979944,0,0.46041739,0.576084375,-0.044267911,0,0.425319731,0.492129028,-0.057205021,0,0.39354986,0.427767158,-0.063981555,0,0.467718005,0.52577287,-0.003066728,0,0.487735957,0.463243842,-0.048999391,0,0.476244271,0.528221786,-0.075098984,0,0.468011588,0.584984303,-0.08276999,0,0.4256832,0.520964622,-0.00302635,0,0.441525817,0.430317521,-0.054207459,0,0.435375094,0.49924916,-0.070826277,0,0.436327547,0.56561017,-0.06532114,0,0.381760091,0.527763605,-0.01101522,0,0.388312936,0.497851789,-0.060198817,0,0.398220658,0.584298968,-0.060082588,0,0.407924682,0.644958138,-0.041745435,0,0.338674843,0.541345656,-0.021592665,0,0.348912925,0.515524626,-0.047574796,0,0.362672776,0.569843352,-0.040844191,0,0.373362571,0.606195927,-0.026038921,0
G,0.300517887,0.612957299,-1.20E-08,0,0.343921483,0.545251966,0.010292194,0,0.406407684,0.521114469,0.005796408,0,0.451237708,0.53564769,-0.002379472,0,0.479618043,0.567810416,-0.011198749,0,0.44773984,0.489213288,-0.014919446,0,0.53047055,0.494702637,-0.025566336,0,0.578123569,0.505404532,-0.029925644,0,0.615758598,0.513244033,-0.03339624,0,0.452925354,0.539750874,-0.028357184,0,0.505657792,0.584813178,-0.04209565,0,0.478842348,0.592472613,-0.039648183,0,0.451402277,0.581057847,-0.035733737,0,0.449030071,0.597167253,-0.039374884,0,0.477340877,0.626309752,-0.044209473,0,0.452549338,0.63004297,-0.031360675,0,0.430973411,0.621126413,-0.022976473,0,0.440296531,0.648163736,-0.050217099,0,0.457480133,0.659642696,-0.044240195,0,0.433728516,0.661331773,-0.028172018,0,0.413743258,0.657434225,-0.016731808,0
G,0.298218459,0.64890492,-2.22E-08,0,0.360476553,0.569767296,0.011870466,0,0.444788873,0.54519707,0.006279197,0,0.505866885,0.569265008,-0.003090115,0,0.54230541,0.612534642,-0.012820418,0,0.49835065,0.512097776,-0.025314508,0,0.598271847,0.520277798,-0.041078527,0,0.65924716,0.528831363,-0.049071193,0,0.707373977,0.535289586,-0.055210158,0,0.498877376,0.5734725,-0.041829675,0,0.564044476,0.643721282,-0.058793232,0,0.532399774,0.655005693,-0.054340791,0,0.498827755,0.642241716,-0.049177356,0,0.485761583,0.64400661,-0.055083495,0,0.532537162,0.694734037,-0.059410248,0,0.504383624,0.696414828,-0.039228942,0,0.477106452,0.683481693,-0.026744029,0,0.466167837,0.707840323,-0.068469986,0,0.502286077,0.737888575,-0.057537101,0,0.476765275,0.733169019,-0.033983819,0,0.451870024,0.721808255,-0.01826705,0
G,0.301497698,0.646029949,-2.69E-09,0,0.362468421,0.568830013,0.013295826,0,0.443462789,0.543736219,0.007294029,0,0.500282824,0.567972302,-0.002961216,0,0.534145594,0.614086568,-0.014012212,0,0.500885487,0.512478471,-0.025733845,0,0.602330625,0.52377075,-0.042749565,0,0.664858639,0.536271632,-0.052524149,0,0.71480602,0.54640919,-0.060115103,0,0.501841247,0.571984172,-0.043205429,0,0.567075729,0.64509958,-0.060303371,0,0.534462452,0.65616256,-0.056180432,0,0.500844419,0.64174217,-0.051699631,0,0.489077717,0.641363204,-0.057311174,0,0.535783172,0.696227074,-0.060897924,0,0.506762266,0.697323084,-0.040619619,0,0.478848189,0.682333946,-0.028746579,0,0.469503433,0.704115152,-0.071555309,0,0.504110754,0.737172842,-0.060954206,0,0.477079839,0.732414067,-0.037875116,0,0.451907694,0.719503284,-0.02268564,0
G,0.309806824,0.650079429,1.72E-08,0,0.371515632,0.571785629,0.008259128,0,0.458703101,0.550260186,0.000728375,0,0.527886748,0.570256472,-0.008806386,0,0.57405448,0.598845661,-0.018319931,0,0.502318799,0.527548432,-0.037045024,0,0.609651804,0.546120524,-0.0576628,0,0.674885035,0.559971571,-0.067389548,0,0.727685869,0.569502831,-0.073781438,0,0.498238802,0.589874029,-0.051556718,0,0.577625096,0.657185793,-0.071868964,0,0.544974267,0.659293175,-0.064549178,0,0.508826792,0.641028583,-0.056903236,0,0.483179331,0.658209741,-0.062926754,0,0.544718206,0.704733014,-0.071952797,0,0.516513824,0.701842785,-0.048441004,0,0.48736316,0.687821746,-0.032485373,0,0.463695824,0.719223261,-0.07415425,0,0.514490843,0.743671775,-0.066117123,0,0.489809602,0.736784697,-0.040416755,0,0.464081913,0.726305008,-0.022951383,0
G,0.30828315,0.647395968,3.59E-08,0,0.372045994,0.568945765,0.005881276,0,0.462926954,0.551092088,-0.002996747,0,0.536090493,0.576550364,-0.012844579,0,0.584081411,0.608678043,-0.022292539,0,0.498517513,0.525497377,-0.042163081,0,0.607212782,0.549014688,-0.064087428,0,0.672706127,0.565454721,-0.074337147,0,0.726315141,0.576593935,-0.081146851,0,0.491204411,0.591206551,-0.05646462,0,0.579057932,0.658796489,-0.079030842,0,0.545116305,0.659506619,-0.071501605,0,0.507790804,0.639910102,-0.063237518,0,0.475027502,0.661257982,-0.067573451,0,0.547548115,0.706763208,-0.078033537,0,0.517322123,0.702872813,-0.052349649,0,0.486884713,0.688992202,-0.034394823,0,0.454833776,0.723634005,-0.078729987,0,0.515431583,0.745448828,-0.071902521,0,0.490189821,0.737246633,-0.04492753,0,0.463305771,0.727405787,-0.026385421,0
G,0.313962042,0.65221262,1.92E-08,0,0.377369374,0.570817471,0.006305077,0,0.467426479,0.548854113,-0.003471303,0,0.540711403,0.57416451,-0.014581013,0,0.588352859,0.609686613,-0.025314854,0,0.499774218,0.515513837,-0.041093387,0,0.60674578,0.518122792,-0.063507743,0,0.672449589,0.523352861,-0.074480839,0,0.726125658,0.525426805,-0.082000792,0,0.496023059,0.579676688,-0.056449164,0,0.585306942,0.64216876,-0.079500362,0,0.551451862,0.650349915,-0.073046118,0,0.514262855,0.634420395,-0.065475523,0,0.48346588,0.650842667,-0.068621941,0,0.55594039,0.693944156,-0.078879498,0,0.525256097,0.694411993,-0.053384803,0,0.495414913,0.682018459,-0.035721648,0,0.466321975,0.716100752,-0.080958642,0,0.525471449,0.735597789,-0.073383212,0,0.499399453,0.730835319,-0.046004694,0,0.473132163,0.722565651,-0.027341746,0
G,0.322456837,0.644974709,1.81E-08,0,0.387900412,0.570346653,0.009223536,0,0.475939155,0.54898417,4.70E-07,0,0.544670165,0.571866453,-0.012340286,0,0.591583967,0.607521355,-0.024476765,0,0.51763618,0.511686981,-0.03268278,0,0.618111849,0.519385815,-0.052076269,0,0.679312646,0.526301801,-0.06122423,0,0.728648722,0.530544758,-0.067614272,0,0.513748765,0.567080498,-0.049447585,0,0.589237809,0.644169033,-0.070437618,0,0.55762434,0.65527612,-0.065884165,0,0.524633348,0.639762044,-0.060325287,0,0.499998629,0.633348882,-0.06304536,0,0.558149397,0.693058729,-0.071922369,0,0.529120982,0.693865061,-0.050003596,0,0.501951754,0.678537607,-0.035529003,0,0.481515676,0.695645034,-0.076738723,0,0.530068517,0.731933832,-0.068499207,0,0.503873229,0.728553653,-0.043844208,0,0.478717893,0.716989875,-0.027293239,0
G,0.328902543,0.649445832,-1.55E-08,0,0.383331001,0.571485758,0.015454401,0,0.456608683,0.54315567,0.011781119,0,0.51112324,0.556765795,0.003277969,0,0.546362042,0.592982054,-0.005870666,0,0.510954738,0.502997279,-0.01352993,0,0.600026548,0.497834384,-0.023014531,0,0.654356599,0.49872303,-0.027787248,0,0.696184397,0.499725431,-0.032330513,0,0.521227121,0.558871627,-0.030111358,0,0.579510629,0.618635833,-0.040375739,0,0.558025539,0.645907462,-0.038399603,0,0.531241417,0.64798069,-0.036218468,0,0.517408729,0.626009166,-0.043292191,0,0.553795218,0.672442853,-0.042046905,0,0.533244193,0.685509264,-0.027386753,0,0.507840574,0.679342628,-0.020097602,0,0.506131351,0.684988737,-0.056553386,0,0.52581352,0.712349951,-0.045241617,0,0.504636049,0.716986299,-0.028005438,0,0.480953008,0.708406389,-0.016802952,0
G,0.326555967,0.64710629,-1.32E-09,0,0.381118715,0.570535064,0.018406369,0,0.453995824,0.543660283,0.01641652,0,0.506206274,0.556733668,0.008463609,0,0.540066481,0.591756225,-1.28E-05,0,0.50874567,0.501415253,-0.006176963,0,0.595386505,0.497066647,-0.014834935,0,0.646987855,0.498940766,-0.01883284,0,0.686820388,0.501300275,-0.022752225,0,0.520690024,0.553217828,-0.024198195,0,0.582204819,0.608560026,-0.033239849,0,0.563294828,0.642704368,-0.031397372,0,0.538975418,0.651185334,-0.028917409,0,0.518770337,0.618040562,-0.039098244,0,0.553123355,0.666105986,-0.036377136,0,0.53171432,0.682473123,-0.023000456,0,0.507576585,0.677879453,-0.016548926,0,0.508294463,0.676316261,-0.054104164,0,0.522719324,0.708990276,-0.041369423,0,0.501029849,0.714268744,-0.025746435,0,0.478357881,0.704056621,-0.015931744,0
G,0.325372636,0.643339634,2.64E-08,0,0.380641043,0.568703473,0.017877497,0,0.454231024,0.543456912,0.014433727,0,0.509545505,0.555674791,0.005669298,0,0.545774758,0.590420783,-0.003771958,0,0.50759095,0.500036895,-0.014342759,0,0.597142637,0.496883452,-0.024950581,0,0.651738524,0.497839242,-0.029752389,0,0.69388026,0.499864519,-0.03387247,0,0.515800059,0.552183867,-0.032217368,0,0.580855906,0.615581512,-0.042480242,0,0.562996686,0.65025568,-0.039239969,0,0.537411332,0.658914328,-0.036059994,0,0.509532034,0.618066549,-0.046570025,0,0.550381899,0.671884358,-0.044796765,0,0.531320751,0.688754916,-0.029392976,0,0.505960166,0.684755266,-0.0214915,0,0.495681942,0.676971436,-0.060823321,0,0.51884234,0.711446047,-0.047614519,0,0.500448048,0.717035413,-0.029873529,0,0.477952778,0.707547903,-0.018772691,0
G,0.338071465,0.664324641,-2.99E-08,0,0.386466533,0.577736855,0.012244427,0,0.466147423,0.550198555,0.008451062,0,0.527632356,0.570607007,0.002234803,0,0.563848972,0.610119224,-0.005481064,0,0.517882645,0.530232072,-0.03071985,0,0.622773588,0.54223752,-0.045350891,0,0.684587896,0.555904448,-0.05129819,0,0.73342818,0.565575123,-0.05571134,0,0.520923018,0.598315477,-0.04295823,0,0.594163477,0.63872391,-0.057986207,0,0.561973751,0.639795303,-0.04920692,0,0.524937868,0.627628505,-0.040714346,0,0.512387693,0.666820705,-0.051463991,0,0.562049687,0.685510635,-0.053516395,0,0.536685705,0.683374465,-0.032204442,0,0.506638169,0.674586654,-0.019002978,0,0.49907133,0.722171724,-0.059594914,0,0.532945156,0.724995136,-0.048754122,0,0.510156214,0.719251156,-0.026925933,0,0.486156493,0.71266824,-0.012328326,0
G,0.334033728,0.660158515,-5.40E-09,0,0.386220574,0.575152218,0.009323415,0,0.467844814,0.547250986,0.00347855,0,0.530338347,0.565807521,-0.004712827,0,0.569195032,0.600820899,-0.013907922,0,0.516004443,0.528019786,-0.032973323,0,0.621272624,0.541048944,-0.049332447,0,0.682993114,0.555614233,-0.055970266,0,0.732198775,0.565176547,-0.060803149,0,0.515734613,0.595370233,-0.046269491,0,0.592030227,0.640842021,-0.065997936,0,0.559460759,0.641592145,-0.059596147,0,0.521898091,0.627106786,-0.051789366,0,0.505375624,0.663812995,-0.056102514,0,0.559282959,0.688960314,-0.062128797,0,0.532993436,0.686049104,-0.040688496,0,0.503302038,0.674711347,-0.026337452,0,0.490371853,0.720357656,-0.065832429,0,0.530923486,0.727806032,-0.057148106,0,0.50840354,0.720735371,-0.034433663,0,0.484231472,0.711966991,-0.018712088,0
G,0.351585358,0.662358284,3.26E-09,0,0.399116397,0.573693633,0.007097477,0,0.480208218,0.537312388,0.001177403,0,0.549655437,0.549491048,-0.005618274,0,0.592815399,0.581199229,-0.01276138,0,0.510490537,0.510886788,-0.036690507,0,0.617553413,0.508648992,-0.054388653,0,0.680962026,0.512899756,-0.061337002,0,0.73101598,0.513777792,-0.065963529,0,0.515739858,0.579081774,-0.048857819,0,0.603068173,0.608219981,-0.067360729,0,0.571738482,0.615641713,-0.058736335,0,0.533678234,0.608047307,-0.04953368,0,0.512650549,0.649400771,-0.057805613,0,0.577155292,0.661680937,-0.064677961,0,0.549792469,0.665039837,-0.041620452,0,0.519919932,0.661066771,-0.025550298,0,0.504432857,0.709988773,-0.066623874,0,0.554510832,0.704595268,-0.058704458,0,0.531274855,0.701409698,-0.034513064,0,0.50610286,0.7003389,-0.017776208,0
G,0.35052079,0.662781656,3.07E-08,0,0.39870888,0.574669421,0.004312544,0,0.480901539,0.540058613,-0.003488957,0,0.551397681,0.554239273,-0.011117486,0,0.594866276,0.58568728,-0.018785855,0,0.509083331,0.516008496,-0.044687476,0,0.617697835,0.515959263,-0.064793415,0,0.681502759,0.522135377,-0.073233224,0,0.732231796,0.525541306,-0.078564122,0,0.511405289,0.585727572,-0.055963323,0,0.603984654,0.617486894,-0.076016776,0,0.572652161,0.621907651,-0.066721998,0,0.534394622,0.613634944,-0.057030916,0,0.506106794,0.656524956,-0.064021677,0,0.57859391,0.672088206,-0.072030418,0,0.551006436,0.671547234,-0.047595832,0,0.520025849,0.666501164,-0.030336002,0,0.496351451,0.717351496,-0.072124682,0,0.554204226,0.714219153,-0.064624764,0,0.532231569,0.707861543,-0.039510366,0,0.506185055,0.705073059,-0.02209181,0
G,0.350538194,0.653413177,7.00E-08,0,0.400742412,0.571332872,-0.000238409,0,0.484037727,0.544714451,-0.012531067,0,0.555727005,0.564376235,-0.024069211,0,0.601038337,0.591222882,-0.035326757,0,0.502996922,0.51798892,-0.052373119,0,0.611649036,0.522042274,-0.075842582,0,0.675934315,0.530593514,-0.086058289,0,0.727417707,0.534838021,-0.092536122,0,0.50111264,0.584743261,-0.063767046,0,0.598304868,0.625228107,-0.089512929,0,0.566295564,0.630242288,-0.082270369,0,0.527583241,0.61813271,-0.073237136,0,0.493380606,0.655058146,-0.072060719,0,0.574109614,0.678702593,-0.085088149,0,0.545189679,0.677448988,-0.059561547,0,0.51383245,0.669001877,-0.040490344,0,0.482650936,0.716738164,-0.080702499,0,0.549136043,0.719613135,-0.077050708,0,0.52719599,0.712782025,-0.051554885,0,0.500418305,0.707856834,-0.03340134,0
G,0.347460747,0.651185095,8.15E-08,0,0.399056941,0.569063127,0.000322873,0,0.484248459,0.543428779,-0.011366747,0,0.557366788,0.564142704,-0.022617374,0,0.601647973,0.595018148,-0.033459917,0,0.501187563,0.511627853,-0.049189251,0,0.608392596,0.512664318,-0.0735773,0,0.673226953,0.520957053,-0.085141368,0,0.724900246,0.525901437,-0.092412755,0,0.500137627,0.577708244,-0.061205596,0,0.596982956,0.618956625,-0.088171586,0,0.565050066,0.626225114,-0.082051799,0,0.525850952,0.614282787,-0.073251419,0,0.493227482,0.648067236,-0.070348233,0,0.571923256,0.672865689,-0.084339954,0,0.542565823,0.673218012,-0.059565257,0,0.511357605,0.664229572,-0.040557455,0,0.482743323,0.710494995,-0.079923615,0,0.547241509,0.715611756,-0.076876655,0,0.52381748,0.710476279,-0.051581766,0,0.496981978,0.705178082,-0.033252772,0
G,0.351090491,0.648443818,3.16E-08,0,0.403931379,0.568173289,0.005246244,0,0.486937672,0.538768411,-0.003347617,0,0.556775272,0.555232346,-0.013162613,0,0.599601686,0.587988317,-0.022847306,0,0.513116717,0.504136384,-0.036963012,0,0.615095437,0.502378225,-0.056551073,0,0.676909924,0.507399917,-0.065115429,0,0.726000845,0.508640409,-0.070724413,0,0.513562262,0.565908849,-0.050338678,0,0.599311948,0.611345708,-0.073265061,0,0.568435907,0.622946382,-0.068168305,0,0.531603277,0.611291945,-0.060756695,0,0.507734656,0.634544134,-0.060609363,0,0.574279606,0.665484786,-0.071204178,0,0.545806706,0.669563174,-0.04883489,0,0.516323984,0.659360945,-0.032485299,0,0.497806132,0.696545839,-0.071013495,0,0.550194323,0.708624661,-0.064700633,0,0.525318384,0.707038879,-0.040292572,0,0.5003106,0.701211035,-0.023155674,0
G,0.355998933,0.647141993,-4.41E-08,0,0.405121386,0.564516425,0.011668227,0,0.47590974,0.527958214,0.007047892,0,0.533136487,0.537700057,-0.001305475,0,0.570746899,0.570740223,-0.010294885,0,0.520149231,0.491713852,-0.019820292,0,0.611621678,0.479026139,-0.032490183,0,0.668340325,0.477518499,-0.038479526,0,0.712901533,0.475031108,-0.043187819,0,0.530764997,0.549342036,-0.034229323,0,0.594043672,0.592331648,-0.049307317,0,0.567772925,0.611920893,-0.04620865,0,0.534628034,0.60898459,-0.041699011,0,0.529690802,0.616786957,-0.045571703,0,0.572157204,0.647893667,-0.049872197,0,0.549896896,0.658462286,-0.034022145,0,0.522370875,0.653038681,-0.023836426,0,0.52205056,0.67739141,-0.056795899,0,0.551563203,0.693053246,-0.048849449,0,0.529949129,0.695981503,-0.030329959,0,0.505270064,0.689716518,-0.017334413,0
G,0.362108409,0.656052649,-4.60E-08,0,0.406734765,0.568661988,0.008481907,0,0.480839252,0.535923898,0.004280638,0,0.540101051,0.549341321,-0.00205109,0,0.577620208,0.581733823,-0.009369524,0,0.530320346,0.511594296,-0.025430888,0,0.628576458,0.516532362,-0.035688702,0,0.686626196,0.524342954,-0.039495483,0,0.731523871,0.528537095,-0.042868543,0,0.536205351,0.578472376,-0.035768036,0,0.597093225,0.609581172,-0.046941515,0,0.569022834,0.612121642,-0.040675342,0,0.535773158,0.603036344,-0.035187788,0,0.530913591,0.646500826,-0.042792354,0,0.573480666,0.657800138,-0.043735784,0,0.550379932,0.658293366,-0.025753962,0,0.521940231,0.652442098,-0.015233037,0,0.520613551,0.70271039,-0.049765553,0,0.550197721,0.700219333,-0.03973766,0,0.529323637,0.696996331,-0.019991219,0,0.505628765,0.693122864,-0.006653294,0
